region,date,apl-driving,apl-transit,apl-walking,country,name,iso_alpha2,population,area,density,lat,long,is_region,region_center
Australia,2020-02-02,93.39,98.72,92.71,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-03,95.83,99.03,95.77,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-04,98.63,102.4,99.1,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-05,102.4,100.27,97.65,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-06,107.46,100.82,97.97,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-07,106.55,102.46,112.07,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-08,86.33,84.1,88.84,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-09,98.78,100.46,93.13,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-10,100.08,105.77,100.34,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-11,103.28,105.48,101.59,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-12,106.19,106.71,104.56,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-13,116.62,113.2,116.84,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-14,115.36,111.33,129.56,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-15,93.51,98.78,110.5,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-16,98.27,109.3,103.76,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-17,101.79,111.03,102.99,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-18,105.38,115.59,107.3,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-19,107.29,114.53,112.78,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-20,113.37,116.25,116.31,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-21,118.25,120.68,133.9,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-22,97.6,104.35,113.52,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-23,97.5,115.32,103.12,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-24,102.7,119.81,106.0,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-25,104.46,118.98,109.06,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-26,106.23,115.46,109.52,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-27,113.6,119.34,116.49,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-28,117.64,122.09,135.14,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-02-29,98.24,107.23,126.02,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-01,97.35,113.58,100.94,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-02,99.14,115.04,101.73,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-03,101.63,112.26,101.17,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-04,106.02,111.17,97.93,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-05,113.97,113.82,111.79,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-06,113.49,112.67,126.09,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-07,93.23,98.27,108.98,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-08,91.21,97.56,89.81,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-09,96.44,105.15,96.18,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-10,99.94,107.82,100.4,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-11,100.79,106.36,100.94,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-12,102.79,101.22,102.38,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-13,98.75,88.82,103.92,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-14,78.16,70.96,84.71,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-15,81.59,76.49,75.67,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-16,80.52,70.68,71.19,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-17,78.87,65.78,68.72,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-18,79.24,62.19,66.9,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-19,83.55,61.79,68.29,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-20,78.17,57.33,72.02,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-21,60.74,43.75,54.18,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-22,66.41,40.71,50.99,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-23,62.49,33.94,46.97,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-24,60.19,30.31,45.55,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-25,57.96,26.9,43.82,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-26,59.9,26.44,45.57,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-27,48.25,23.77,41.88,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-28,36.69,19.57,32.84,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-29,51.18,23.53,40.93,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-30,51.92,22.58,42.68,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-03-31,52.04,21.67,41.98,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-01,51.54,21.05,39.17,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-02,54.23,21.25,42.38,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-03,41.58,18.75,35.83,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-04,33.34,16.62,31.11,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-05,51.75,21.76,42.02,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-06,53.17,21.2,42.71,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-07,55.01,20.73,43.05,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-08,59.24,21.28,47.21,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-09,33.19,16.63,34.06,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-10,36.0,16.78,35.99,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-11,26.95,13.94,31.33,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-12,31.72,16.51,37.05,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-13,53.14,21.67,45.74,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-14,55.91,21.58,47.1,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-15,56.56,21.98,46.3,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-16,58.77,21.84,47.84,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-17,47.51,20.13,45.82,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-18,36.9,17.64,38.71,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-19,53.34,21.93,43.3,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-20,56.93,22.41,47.28,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-21,58.06,22.71,47.66,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-22,59.69,22.49,47.17,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-23,62.87,23.78,51.03,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-24,47.84,20.96,46.68,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-25,41.89,19.06,39.3,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-26,55.39,22.74,45.09,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-27,59.09,23.8,46.07,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-28,59.46,23.76,44.06,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-29,59.46,22.35,41.71,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-04-30,63.12,23.58,44.69,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Australia,2020-05-01,58.4,23.52,46.44,AUS,Australia,AU,25499884,7682300,3.0,-31.9961875,141.2327875,0,
Austria,2020-01-13,100.0,,100.0,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-14,101.14,,101.55,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-15,104.24,,105.59,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-16,112.21,,112.24,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-17,117.23,,123.36,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-18,117.22,,131.05,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-19,105.17,,89.93,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-20,100.7,,100.6,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-21,102.67,,103.3,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-22,104.33,,105.28,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-23,107.89,,110.89,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-24,123.67,,132.87,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-25,119.39,,136.57,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-26,105.55,,92.99,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-27,104.42,,105.8,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-28,106.42,,105.38,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-29,106.1,,107.8,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-30,108.47,,113.19,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-01-31,125.62,,132.21,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-01,134.87,,148.15,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-02,109.33,,101.66,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-03,109.04,,106.52,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-04,107.88,,106.85,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-05,110.15,,105.75,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-06,107.4,,106.66,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-07,127.94,,126.55,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-08,146.79,,142.55,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-09,116.74,,103.86,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-10,109.94,,110.43,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-11,112.72,,114.55,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-12,113.59,,114.2,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-13,116.37,,123.11,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-14,145.47,,148.29,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-15,158.95,,165.31,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-16,120.22,,113.75,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-17,113.56,,125.35,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-18,113.49,,127.47,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-19,117.98,,125.25,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-20,117.11,,132.26,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-21,142.35,,142.4,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-22,156.99,,166.41,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-23,114.15,,114.7,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-24,111.17,,125.95,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-25,109.0,,125.66,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-26,108.98,,115.47,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-27,113.71,,122.28,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-28,138.1,,129.96,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-02-29,130.25,,134.42,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-01,106.13,,98.99,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-02,103.21,,111.8,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-03,104.24,,110.27,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-04,111.11,,112.82,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-05,111.25,,120.92,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-06,123.46,,133.87,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-07,121.17,,136.39,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-08,109.52,,97.8,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-09,102.15,,104.56,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-10,98.85,,98.53,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-11,92.94,,93.87,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-12,86.76,,89.3,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-13,86.98,,68.36,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-14,64.33,,55.3,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-15,49.07,,36.38,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-16,40.52,,28.86,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-17,37.03,,25.53,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-18,37.41,,31.77,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-19,36.14,,32.53,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-20,34.41,,32.38,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-21,24.83,,18.54,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-22,27.11,,20.63,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-23,33.29,,23.85,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-24,33.44,,25.22,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-25,33.69,,23.88,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-26,34.36,,25.66,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-27,35.61,,31.85,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-28,32.88,,35.26,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-29,32.93,,27.22,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-30,35.85,,25.06,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-03-31,38.57,,28.08,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-01,39.62,,31.19,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-02,40.34,,32.78,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-03,38.34,,31.95,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-04,33.05,,31.59,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-05,39.2,,39.51,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-06,44.15,,36.79,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-07,46.62,,39.81,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-08,47.85,,40.71,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-09,48.81,,41.69,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-10,45.09,,40.48,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-11,36.78,,38.8,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-12,35.06,,39.48,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-13,42.33,,33.92,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-14,51.14,,35.47,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-15,53.88,,41.26,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-16,56.02,,45.58,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-17,54.07,,45.03,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-18,45.63,,43.04,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-19,45.82,,32.29,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-20,58.87,,44.2,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-21,59.22,,44.93,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-22,60.21,,47.59,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-23,60.76,,48.07,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-24,57.52,,44.41,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-25,50.31,,43.01,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-26,57.18,,48.66,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-27,60.96,,44.67,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-28,62.63,,47.74,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-29,62.29,,40.06,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-04-30,64.44,,46.55,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Austria,2020-05-01,61.2,,46.62,AUT,Austria,AT,9006398,82409,109.0,47.5162,14.5501,0,
Belgium,2020-01-13,100.0,100.0,100.0,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-14,101.19,98.67,101.46,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-15,107.49,105.01,110.44,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-16,107.67,105.87,118.86,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-17,117.38,113.55,139.1,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-18,119.32,110.73,174.99,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-19,102.68,100.53,111.72,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-20,103.67,105.62,105.08,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-21,107.83,110.39,113.37,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-22,110.0,114.35,119.64,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-23,108.65,111.03,118.63,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-24,116.76,116.9,141.59,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-25,120.76,116.25,174.68,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-26,104.16,106.64,119.37,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-27,105.12,113.29,115.72,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-28,106.85,115.8,119.7,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-29,111.21,117.19,127.83,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-30,112.96,118.26,132.95,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-01-31,127.96,126.13,160.33,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-01,122.89,122.24,178.82,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-02,104.88,115.06,118.45,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-03,106.02,119.32,118.08,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-04,109.17,117.23,117.56,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-05,111.05,121.7,131.86,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-06,111.1,121.67,137.37,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-07,123.19,134.02,166.1,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-08,129.25,134.78,195.81,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-09,97.76,119.52,107.52,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-10,109.52,132.55,125.29,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-11,111.55,130.72,136.11,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-12,115.6,130.33,141.76,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-13,118.19,131.96,144.84,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-14,131.29,139.68,195.2,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-15,135.91,142.1,235.37,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-16,110.6,123.14,135.03,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-17,115.29,134.04,146.08,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-18,120.26,139.53,156.85,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-19,121.9,141.82,160.02,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
Belgium,2020-02-20,123.29,138.11,163.25,BEL,Belgium,BE,11589623,30280,383.0,50.8333,4.0,0,
