Country/Region,Province/State,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/01/20,04/02/20,04/03/20,04/04/20,04/05/20,04/06/20,04/07/20,04/08/20,04/09/20,04/10/20,04/11/20,04/12/20,04/13/20,04/14/20,04/15/20,04/16/20,04/17/20,04/18/20,04/19/20,04/20/20,04/21/20,04/22/20,04/23/20,04/24/20,04/25/20,04/26/20,04/27/20,04/28/20,04/29/20,04/30/20,05/01/20,05/02/20,05/03/20,05/04/20,05/05/20,05/06/20
Bangladesh,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.6182198524475098,2.1636929512023926,3.0038552284240723,3.217130184173584,3.1883466243743896,3.1533782482147217,3.639754295349121,4.462743759155273,7.301414966583252,11.140277862548828,13.601189613342285,16.176809310913086,19.0341854095459,23.423019409179688,29.407094955444336,35.7332649230957,42.269527435302734,38.10506057739258,44.15946960449219,48.328269958496094,52.15453338623047,54.83787155151367,56.783103942871094,57.27947235107422,57.492591857910156,58.9423828125,59.814029693603516,63.94152069091797,88,123,164,218,330,424,482,621,803,1012,1231,1572,1838,2144,2456,2948,3382,3772,4186,4689,4998,5416,5913,6462,7103,7667,8238,8790,9455,10143,10929,11719
Barbados,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.469095230102539,2.452075481414795,4.0464982986450195,6.227667331695557,8.385943412780762,11.163538932800293,14.642840385437012,18.095407485961914,17.309755325317383,20.777250289916992,24.066207885742188,27.146160125732422,30.5825138092041,34.26839828491211,36.67499542236328,40.27399826049805,44.93861389160156,48.432037353515625,53.22309112548828,56,60,63,63,66,67,68,71,72,72,73,75,75,75,75,75,75,75,76,77,79,79,80,80,80,81,81,81,82,82,82,82
Belarus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4252879023551941,0.676205575466156,1.0181126594543457,1.5362354516983032,2.010436534881592,3.510751962661743,5.176733493804932,5.925110816955566,6.408235549926758,6.430416107177734,6.802372455596924,7.79323673248291,10.677192687988281,13.573171615600586,23.761695861816406,27.39222526550293,30.32328987121582,32.81723403930664,39.355064392089844,47.28582000732422,59.884246826171875,68.86686706542969,75.57441711425781,82.38768005371094,86.58038330078125,87.90813446044922,85.06352996826172,85.9406509399414,93.52090454101562,101.4120101928711,116.17628479003906,147.9193878173828,182.42953491210938,232.57754516601562,291.19964599609375,346.6566467285156,405.16583251953125,562,700,861,1066,1486,1981,2226,2578,2919,3281,3728,4204,4779,4779,4779,6264,6723,7281,8022,8773,9590,10463,11289,12208,13181,14027,14917,15828,16705,17489,18350,19255
Belgium,,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532575845718384,0.560392439365387,0.5594855546951294,0.813166081905365,0.838219404220581,0.8542003631591797,0.9857643842697144,1.0077390670776367,1.0378949642181396,1.0524235963821411,1.1074111461639404,1.13717520236969,1.1539101600646973,1.1741644144058228,1.1868716478347778,1.1957483291625977,1.1861824989318848,1.179789662361145,1.157264232635498,1.1540762186050415,1.0600930452346802,0.8557606339454651,0.7895685434341431,1.1602742671966553,1.3441046476364136,1.8592793941497803,2.9913642406463623,6.263792991638184,9.898879051208496,23.78721809387207,50.732608795166016,92.1446304321289,139.9514923095703,205.38421630859375,239.8901824951172,281.8487243652344,328.44549560546875,396.8215026855469,552.3242797851562,751.6512451171875,893.5863647460938,1011.7811889648438,1239.8109130859375,1575.6162109375,1877.5145263671875,2458.51318359375,2942.96484375,3446.78662109375,3988.677734375,4600.34521484375,5576.03955078125,6802.30517578125,8395.2587890625,9832.611328125,10954.6015625,12265.8369140625,14338.8671875,15274.3837890625,16871.85546875,18019.509765625,19593.33203125,19691,20814,22194,23403,24983,26667,28018,29647,30589,31119,33573,34809,36138,37183,38496,39983,40956,41889,42797,44293,45325,46134,46687,47334,47859,48519,49032,49517,49906,50267,50509,50781
Belize,,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.6495612263679504,0.8467839956283569,1.9874019622802734,2.1279423236846924,2.133986234664917,2.048635482788086,2.2832841873168945,2.590090274810791,2.8602163791656494,3.227713108062744,3.6324000358581543,4.066170692443848,4.567671775817871,5,7,7,8,9,10,13,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Benin,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.7248752117156982,1.211541771888733,1.4691078662872314,1.7385318279266357,2.2656521797180176,2.744685649871826,3.377715826034546,4.447137832641602,5.136126518249512,6.156425952911377,6.071329116821289,6.062160491943359,5.855172157287598,6.679362773895264,7.896757125854492,9.531041145324707,11.508951187133789,13.365942001342773,15.584785461425781,17.4675235748291,22,26,26,26,26,35,35,35,35,35,35,35,35,35,35,54,54,54,54,54,54,64,64,64,64,64,90,90,90,96,96,96
Bhutan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.5590709447860718,0.7782070636749268,1.0933395624160767,1.1396294832229614,1.0920073986053467,0.9888207912445068,1.0923994779586792,1.0214248895645142,1.1089662313461304,1.123369812965393,1.046299695968628,1.050728678703308,1.164682149887085,1.3845139741897583,1.7434498071670532,1.8922433853149414,2.099179744720459,2.234947681427002,2.440199375152588,2.36270809173584,2.6080551147460938,2.850024700164795,3.290548086166382,3.65427827835083,3.989215612411499,4.293078899383545,4.6467180252075195,5.058167934417725,5.2381367683410645,5.906694412231445,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Bolivia,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.3750706911087036,1.929580569267273,4.6844658851623535,7.621196746826172,9.11838150024414,10.84136962890625,10.76937484741211,11.751115798950195,14.703177452087402,16.947647094726562,19.550735473632812,23.80297088623047,26.10356330871582,29.464515686035156,40.131507873535156,48.08148956298828,58.200626373291016,75.67942810058594,87.44280242919922,97.91403198242188,109.20213317871094,120.88258361816406,130.27064514160156,138.17005920410156,149.4573974609375,157,183,194,210,264,268,275,300,330,354,397,441,465,493,520,564,598,609,703,807,866,950,1014,1014,1110,1110,1229,1229,1594,1681,1802,1802
Bosnia and Herzegovina,,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.1422145366668701,2.0297658443450928,2.7147645950317383,3.2668709754943848,3.6050684452056885,4.696127891540527,6.788119316101074,9.580860137939453,14.761180877685547,20.456581115722656,21.704082489013672,26.13042640686035,30.785573959350586,40.40443420410156,61.78894805908203,84.61064147949219,101.2735595703125,118.79944610595703,135.62158203125,158.77349853515625,190.82989501953125,207.98355102539062,244.59622192382812,291.2441101074219,339.3375549316406,386.35699462890625,447.0633850097656,499.4709167480469,571.2205810546875,642.1731567382812,715.9588012695312,654,674,764,804,858,901,946,1009,1037,1083,1110,1167,1214,1268,1285,1309,1342,1368,1413,1421,1486,1516,1565,1585,1677,1757,1781,1839,1857,1926,1946,1987
Botswana,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.4318903684616089,2.2219491004943848,3.4072256088256836,4.2055463790893555,4.849242210388184,5.701228141784668,6,6,6,6,13,13,13,13,13,13,13,15,15,15,20,20,20,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23
Brazil,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497589349746704,0.9703179597854614,1.2335166931152344,1.644536018371582,1.9032708406448364,2.287142515182495,2.7315797805786133,3.5578055381774902,5.162928104400635,9.6954345703125,12.732244491577148,19.58696746826172,23.8161678314209,31.85088348388672,42.469329833984375,57.82356262207031,118.4795150756836,154.60850524902344,183.91412353515625,235.30856323242188,295.56134033203125,392.57501220703125,582.7300415039062,832.016357421875,1092.6868896484375,1503.754150390625,1905.76708984375,2404.668212890625,2439.2509765625,3081.67822265625,3620.190673828125,4035.683837890625,4614.70361328125,5243.892578125,6147.162109375,7062.646484375,8261.83203125,9381.841796875,10293.65234375,11130,12161,14034,16170,18092,19638,20727,22192,23430,25262,28320,30425,33682,36658,38654,40743,43079,45757,50036,54043,59324,63100,67446,73235,79685,87187,92202,97100,101826,108620,115455,123809
Brunei,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.7131124138832092,1.9977461099624634,7.56549596786499,11.119778633117676,30.08344268798828,45.11526870727539,49.67720031738281,49.349822998046875,55.234798431396484,62.309871673583984,77.65973663330078,77.6754150390625,86.78843688964844,99.96305847167969,102.51165771484375,110.7552261352539,113.84552764892578,119.4919662475586,124.9951171875,135.9520721435547,136.06973266601562,134.84010314941406,134.73587036132812,133.64096069335938,141.04486083984375,149.206298828125,163.65223693847656,135,135,135,135,135,136,136,136,136,136,136,136,136,137,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,139
Bulgaria,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459096193313599,2.831615924835205,4.326729774475098,7.563729763031006,9.67128849029541,22.910709381103516,35.868770599365234,45.59153747558594,55.1604118347168,71.72321319580078,84.03012084960938,105.12974548339844,121.16519165039062,148.1982879638672,195.97348022460938,227.76087951660156,269.43798828125,223.61593627929688,271.67138671875,311.8556213378906,381.2088623046875,407.462890625,417.99798583984375,435.8714294433594,440.364013671875,453.6881103515625,453.93927001953125,483.2133483886719,531,549,577,593,618,635,661,675,685,713,747,800,846,878,894,929,975,1024,1097,1234,1247,1300,1363,1399,1447,1506,1555,1594,1618,1652,1704,1778
Burkina Faso,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.8604434132575989,1.6688838005065918,1.8702489137649536,2.028212070465088,2.8932292461395264,3.714865207672119,10.08015251159668,16.27696418762207,22.25348663330078,32.06843566894531,42.90480041503906,59.198570251464844,77.67961120605469,98.59171295166016,119.70369720458984,147.71047973632812,162.41632080078125,185.37741088867188,199.07565307617188,222.9464569091797,245.2850799560547,266.75238037109375,287.1711730957031,305.99163818359375,341.6222229003906,364.07421875,345,364,384,414,443,443,484,497,497,528,542,546,557,565,576,581,600,609,616,629,629,632,635,638,641,645,649,652,662,672,688,729
Burma,,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.3966832160949707,7.069098472595215,9.594334602355957,12.90501594543457,14.505010604858398,17.731096267700195,20.539081573486328,20.821474075317383,24.03531837463379,21,22,22,22,23,27,38,41,62,63,74,85,88,98,111,119,121,123,139,144,146,146,146,150,150,151,151,151,155,161,161,161
Burundi,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.1705976724624634,1.8846863508224487,2.4634757041931152,3.0264508724212646,3.665273666381836,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,15,15,15,15,15
Cabo Verde,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.2224574089050293,1.7878005504608154,2.4650917053222656,3.1864657402038574,3.921966075897217,4.266948699951172,4.582453727722168,4.849080562591553,5.003983497619629,5.463691234588623,5.804042816162109,6.144986152648926,6.398508071899414,6.672660827636719,6.893845558166504,7.473099231719971,7,7,7,7,7,7,8,8,10,11,56,56,56,58,61,67,68,73,82,88,90,106,109,114,114,121,122,152,165,175,186,191
Cambodia,,-0.0,-0.0,0.0,0.0,0.0,0.5706123113632202,0.6649329662322998,0.7545902729034424,0.8393354415893555,0.8851288557052612,0.9535754919052124,0.9848020076751709,1.0193405151367188,1.05204176902771,1.088794231414795,1.1220669746398926,0.9972412586212158,1.0315572023391724,1.0432649850845337,1.0215712785720825,1.0345553159713745,1.036039113998413,1.0244338512420654,1.0277032852172852,1.0306408405303955,1.0311840772628784,1.0288712978363037,1.023742914199829,1.0161696672439575,1.0186264514923096,1.0198386907577515,1.0232232809066772,1.0208964347839355,1.0147368907928467,0.9928149580955505,1.0148508548736572,1.0071640014648438,1.0266255140304565,1.070796251296997,1.0649436712265015,1.0811448097229004,1.1036078929901123,1.0307283401489258,0.920924723148346,1.1181044578552246,1.2257392406463623,1.6987476348876953,1.9353978633880615,2.223818302154541,2.5324695110321045,2.998208999633789,4.93770170211792,6.364166736602783,7.731805324554443,12.209955215454102,25.31333351135254,33.351924896240234,42.58877182006836,51.323787689208984,62.893611907958984,78.82186126708984,89.52052307128906,100.82670593261719,83.23977661132812,95.70086669921875,100.65559387207031,107.739990234375,109.0030517578125,107.42813110351562,109.28755950927734,109.14823913574219,113.76554870605469,117.008056640625,124.55461120605469,114,114,115,117,119,119,120,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
Cameroon,,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.6620787978172302,1.07314932346344,1.6210741996765137,1.874319076538086,2.2390308380126953,1.887493371963501,2.1697824001312256,1.9468824863433838,2.111623764038086,2.4269282817840576,4.899260520935059,7.843500137329102,10.587051391601562,14.521200180053711,22.076801300048828,29.627714157104492,38.73613739013672,53.77850341796875,66.83023834228516,73.0281753540039,81.95716857910156,93.47029876708984,101.21574401855469,127.3227310180664,163.39398193359375,212.4801788330078,278.0770263671875,346.85662841796875,420.012939453125,476.5909423828125,650,658,658,730,730,820,820,820,820,848,848,996,996,1017,1017,1163,1163,1163,1334,1430,1518,1621,1705,1705,1832,1832,1832,2077,2077,2104,2104,2265
Canada,Alberta,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1243853569030762,1.766648769378662,3.9945218563079834,5.787600517272949,9.558308601379395,15.32040786743164,19.553817749023438,27.843360900878906,34.444061279296875,38.760311126708984,53.8864860534668,73.79811096191406,93.6721420288086,122.76529693603516,157.5010986328125,200.63284301757812,259.651123046875,324.9551696777344,404.8953857421875,379.2276611328125,463.3323974609375,536.4774169921875,605.2855224609375,674.78173828125,723.1724853515625,784.1744384765625,838.0127563476562,935.53369140625,1012.5918579101562,1113.7623291015625,1181,1250,1373,1373,1423,1451,1567,1567,1732,1870,1870,1996,2397,2562,2803,2908,3095,3401,3720,4017,4233,4480,4696,4850,5165,5355,5573,5670,5766,5836,5893,5893
Canada,British Columbia,-0.0,0.0,0.0,0.0,0.0,0.0,0.5990795493125916,0.6927293539047241,0.8282619714736938,1.073246955871582,1.258787751197815,1.3653600215911865,1.4712144136428833,1.5909591913223267,1.6665642261505127,1.7369917631149292,3.3238167762756348,3.4506449699401855,3.556586503982544,4.109931945800781,4.208619117736816,4.4034528732299805,4.429220199584961,4.627740859985352,4.8420000076293945,5.024476051330566,5.229053974151611,5.356362819671631,5.434813976287842,5.5598273277282715,5.743645668029785,5.907205104827881,6.068571090698242,6.167179584503174,6.200840473175049,6.564113140106201,7.059767723083496,7.548295497894287,7.967328071594238,8.356094360351562,9.132842063903809,9.94370174407959,11.787694931030273,14.28626823425293,19.77191925048828,23.3319091796875,28.968017578125,32.118587493896484,36.14179992675781,39.823177337646484,46.27576446533203,63.76028060913086,71.5242691040039,76.06339263916016,93.41355895996094,124.14923095703125,163.46243286132812,224.83486938476562,305.5530700683594,379.35205078125,467.9951171875,566.583984375,682.1824951171875,657.7178955078125,776.5285034179688,844.5601196289062,886.9044189453125,934.6802368164062,962.8313598632812,1023.95458984375,1066.55419921875,1158.06884765625,1238.0986328125,1315.4549560546875,1203,1266,1266,1291,1336,1370,1445,1445,1490,1490,1517,1561,1575,1618,1647,1647,1724,1795,1824,1853,1948,1948,1998,2053,2087,2112,2145,2171,2171,2224,2232,2232
Canada,Diamond Princess,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Canada,Grand Princess,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.2246692180633545,1.867236852645874,2.348237991333008,3.0566484928131104,6.352992057800293,7.895959377288818,9.438796997070312,10.32230281829834,11.3683500289917,13.209694862365723,13.696136474609375,14.429189682006836,12.180295944213867,13.421346664428711,13.334667205810547,14.120278358459473,13.721908569335938,13.233181953430176,13.221516609191895,12.953052520751953,13.333938598632812,13.522736549377441,14.71676254272461,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Canada,Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.5145509243011475,3.9053235054016113,4.967834949493408,6.341188430786133,9.6167573928833,11.580717086791992,15.169320106506348,17.00014305114746,18.806365966796875,22.42996597290039,23.882854461669922,25.68056297302246,30.284832000732422,38.6742057800293,46.4873046875,63.42677307128906,75.32820129394531,91.45230102539062,108.84276580810547,132.94586181640625,156.01504516601562,172.4939422607422,193.35052490234375,203,203,217,217,221,230,243,242,246,246,246,250,250,253,254,254,255,257,262,263,267,271,273,273,275,277,281,282,282,283,284,286
Canada,New Brunswick,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.6375501155853271,0.807846188545227,1.111649513244629,1.5303887128829956,2.0727407932281494,4.817568302154541,8.205939292907715,10.029260635375977,11.817018508911133,12.768630981445312,14.699542999267578,17.11695098876953,18.11787986755371,19.55832290649414,24.69779396057129,32.65159225463867,40.73283386230469,53.451995849609375,61.17677307128906,69.46253967285156,75.28770446777344,83.46449279785156,90.28840637207031,95.83583068847656,104.6436767578125,98,103,105,105,108,112,112,114,116,116,117,117,117,117,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,119,120
Canada,Newfoundland and Labrador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.4569520354270935,1.234787106513977,2.110401153564453,2.8760201930999756,3.769021511077881,5.859200477600098,7.8705315589904785,12.054872512817383,18.377941131591797,25.527889251708984,45.582489013671875,71.94041442871094,91.93318939208984,110.82980346679688,131.697998046875,144.17218017578125,156.28369140625,171.29786682128906,188.5984344482422,201.71788024902344,213.47897338867188,217,226,228,228,232,239,241,242,244,244,247,252,256,257,257,257,257,256,256,256,257,258,258,258,258,258,259,259,259,259,259,259
